epoch,accuracy,loss,lr,val_accuracy,val_loss
60,0.6920528411865234,0.9131295084953308,4e-06,0.6727120280265808,0.9817875623703003
61,0.6931687593460083,0.9120832681655884,4e-06,0.6702008843421936,0.9832558035850525
62,0.6929246187210083,0.9083960652351379,4e-06,0.6671317219734192,0.9839121103286743
63,0.6958886981010437,0.9067955017089844,4e-06,0.6749442219734192,0.9831648468971252
64,0.6960979104042053,0.9024773240089417,4e-06,0.6749442219734192,0.9815859794616699
65,0.6997244954109192,0.9002315998077393,4e-06,0.6741071343421936,0.9808873534202576
66,0.6980855464935303,0.9042859077453613,8e-07,0.6704798936843872,0.9829651117324829
67,0.699654757976532,0.899878740310669,8e-07,0.6704798936843872,0.9839295744895935
68,0.6996896266937256,0.8977106809616089,8e-07,0.6710379719734192,0.9837067723274231
69,0.6968302130699158,0.9004161357879639,8e-07,0.671875,0.9861541986465454
70,0.6973533034324646,0.8994778990745544,8e-07,0.6721540093421936,0.984473705291748
71,0.700596272945404,0.8981148600578308,8e-07,0.6749442219734192,0.9844607710838318
72,0.6996198892593384,0.8952957391738892,1.6e-07,0.6729910969734192,0.9838961958885193
73,0.700247585773468,0.8946284651756287,1.6e-07,0.6735491156578064,0.9842404723167419
74,0.7003173232078552,0.8930095434188843,1.6e-07,0.6721540093421936,0.984394371509552
75,0.7018516659736633,0.8952832221984863,1.6e-07,0.6729910969734192,0.9838293194770813
76,0.6987481117248535,0.8945859670639038,1.6e-07,0.6735491156578064,0.9830135703086853
77,0.7025490999221802,0.8925790786743164,1.6e-07,0.6729910969734192,0.9828687906265259
78,0.6985040307044983,0.8927363157272339,3.2e-08,0.6724330186843872,0.983673632144928
79,0.699898898601532,0.8938808441162109,3.2e-08,0.6727120280265808,0.983566164970398
80,0.6992014646530151,0.8927857875823975,3.2e-08,0.6732701063156128,0.9837120771408081
81,0.7006660103797913,0.894767701625824,3.2e-08,0.6727120280265808,0.9834065437316895
82,0.6969348192214966,0.8947017192840576,3.2e-08,0.6727120280265808,0.9835378527641296
83,0.6982948184013367,0.8972244262695312,3.2e-08,0.6735491156578064,0.9832662343978882
84,0.6978763341903687,0.8999273777008057,6.3999996e-09,0.6729910969734192,0.9836668968200684
85,0.6983645558357239,0.8962077498435974,6.3999996e-09,0.6729910969734192,0.9841160178184509
86,0.7021306157112122,0.8949967622756958,6.3999996e-09,0.6729910969734192,0.9834285378456116
87,0.7023398280143738,0.8882860541343689,6.3999996e-09,0.6729910969734192,0.9840775728225708
88,0.7003870606422424,0.8915059566497803,6.3999996e-09,0.6727120280265808,0.9833170175552368
89,0.6998291015625,0.8938259482383728,6.3999996e-09,0.6729910969734192,0.983843207359314
90,0.702828049659729,0.892327606678009,1.2799999e-09,0.6724330186843872,0.9839560389518738
91,0.6979460716247559,0.8939028978347778,1.2799999e-09,0.6729910969734192,0.9833717346191406
92,0.6995850205421448,0.8914451599121094,1.2799999e-09,0.6729910969734192,0.9834952354431152
93,0.7000383734703064,0.8918787837028503,1.2799999e-09,0.6727120280265808,0.9831845164299011
94,0.6989922523498535,0.8934546709060669,1.2799999e-09,0.6729910969734192,0.9828699827194214
95,0.6989573240280151,0.8956187963485718,1.2799999e-09,0.6727120280265808,0.9831780791282654
96,0.6977368593215942,0.8980263471603394,2.5599997e-10,0.6729910969734192,0.9839059710502625
97,0.6998291015625,0.8941068649291992,2.5599997e-10,0.6727120280265808,0.983436107635498
98,0.6988875865936279,0.896079421043396,2.5599997e-10,0.6727120280265808,0.9837864637374878
99,0.6997244954109192,0.8966974020004272,2.5599997e-10,0.6727120280265808,0.9835231900215149
100,0.7024444937705994,0.8924563527107239,2.5599997e-10,0.6729910969734192,0.9839679002761841
101,0.7023746967315674,0.8889005184173584,2.5599997e-10,0.6729910969734192,0.9838389754295349
102,0.6965512633323669,0.8977781534194946,5.1199996e-11,0.6729910969734192,0.9836035370826721
103,0.6990619897842407,0.8944605588912964,5.1199996e-11,0.6732701063156128,0.9831734299659729
104,0.6970394253730774,0.8967633843421936,5.1199996e-11,0.6727120280265808,0.984225332736969
105,0.6988875865936279,0.8957046270370483,5.1199996e-11,0.6732701063156128,0.9836485981941223
106,0.703002393245697,0.8937845826148987,5.1199996e-11,0.6732701063156128,0.9836220741271973
107,0.7013634443283081,0.8953987956047058,5.1199996e-11,0.6732701063156128,0.9839487075805664
108,0.6981902122497559,0.8916412591934204,1.0239999e-11,0.6724330186843872,0.9834458231925964
109,0.7036300897598267,0.8881499171257019,1.0239999e-11,0.6724330186843872,0.9836340546607971
110,0.7012937068939209,0.8936280012130737,1.0239999e-11,0.6732701063156128,0.984041154384613
111,0.7018865346908569,0.8888438940048218,1.0239999e-11,0.6735491156578064,0.9836149215698242
112,0.6984691619873047,0.8961673378944397,1.0239999e-11,0.6729910969734192,0.9837282299995422
113,0.6973533034324646,0.8962571024894714,1.0239999e-11,0.6729910969734192,0.9832109212875366
114,0.6959235668182373,0.8959160447120667,2.0479998e-12,0.6732701063156128,0.9835787415504456
115,0.697074294090271,0.8956406712532043,2.0479998e-12,0.6729910969734192,0.9833418130874634
116,0.6988178491592407,0.8970745801925659,2.0479998e-12,0.6727120280265808,0.9834876656532288
117,0.6986435055732727,0.8947908878326416,2.0479998e-12,0.6727120280265808,0.9835375547409058
118,0.6993409395217896,0.8888451457023621,2.0479998e-12,0.6732701063156128,0.9835811853408813
119,0.7026188373565674,0.8896798491477966,2.0479998e-12,0.6724330186843872,0.9834633469581604
120,0.7013634443283081,0.8925107717514038,4.0959995e-13,0.6735491156578064,0.9834931492805481
121,0.6994455456733704,0.8954328894615173,4.0959995e-13,0.6732701063156128,0.9833753705024719
122,0.7017121911048889,0.8888264298439026,4.0959995e-13,0.6732701063156128,0.9834510087966919
123,0.702653706073761,0.886427640914917,4.0959995e-13,0.6727120280265808,0.984345018863678
124,0.7018516659736633,0.8898964524269104,4.0959995e-13,0.6732701063156128,0.9832878708839417
125,0.7002127170562744,0.8912724852561951,4.0959995e-13,0.6729910969734192,0.9840427041053772
126,0.6988527178764343,0.8943110108375549,8.191999e-14,0.6735491156578064,0.9833642840385437
127,0.7003521919250488,0.8919670581817627,8.191999e-14,0.6732701063156128,0.9838742613792419
128,0.7038393020629883,0.8911254405975342,8.191999e-14,0.6735491156578064,0.9835399985313416
129,0.7008055448532104,0.8910552859306335,8.191999e-14,0.6729910969734192,0.9832543730735779
130,0.699654757976532,0.8949966430664062,8.191999e-14,0.6729910969734192,0.9838137030601501
131,0.6993758082389832,0.8917778134346008,8.191999e-14,0.6724330186843872,0.9833628535270691
132,0.6984342932701111,0.8963192701339722,1.6383999e-14,0.6729910969734192,0.9835902452468872
133,0.702235221862793,0.895031750202179,1.6383999e-14,0.6732701063156128,0.9839983582496643
134,0.699306070804596,0.8942589163780212,1.6383999e-14,0.6724330186843872,0.9836001396179199
135,0.6996198892593384,0.8883087635040283,1.6383999e-14,0.6729910969734192,0.9838913083076477
136,0.6975276470184326,0.898300051689148,1.6383999e-14,0.6732701063156128,0.9836128354072571
137,0.7020957469940186,0.8924013376235962,1.6383999e-14,0.6729910969734192,0.9839041829109192
138,0.7035254836082458,0.8890044689178467,3.2768e-15,0.6729910969734192,0.9837861657142639
139,0.6998291015625,0.8928359150886536,3.2768e-15,0.6729910969734192,0.9835677146911621
140,0.6971789002418518,0.8969078660011292,3.2768e-15,0.6729910969734192,0.9839974045753479
141,0.7003870606422424,0.8903537392616272,3.2768e-15,0.6729910969734192,0.9834108948707581
142,0.6965163946151733,0.8989258408546448,3.2768e-15,0.6732701063156128,0.9832718968391418
143,0.6992363333702087,0.8938043117523193,3.2768e-15,0.6729910969734192,0.9844176173210144
144,0.697492778301239,0.8945317268371582,6.5536e-16,0.6729910969734192,0.9838517904281616
145,0.6983296871185303,0.8921647071838379,6.5536e-16,0.6727120280265808,0.9840994477272034
146,0.7027234435081482,0.8902599215507507,6.5536e-16,0.6727120280265808,0.9839573502540588
147,0.7007358074188232,0.8902889490127563,6.5536e-16,0.6735491156578064,0.9832537770271301
148,0.7012588381767273,0.8927214741706848,6.5536e-16,0.6735491156578064,0.983317494392395
149,0.700421929359436,0.893940806388855,6.5536e-16,0.6732701063156128,0.9831949472427368
