epoch,accuracy,loss,lr,val_accuracy,val_loss
83,0.7696630954742432,0.6654376983642578,1.6e-07,0.6623883843421936,0.9589329361915588
84,0.7688950896263123,0.6671181321144104,1.6e-07,0.6612723469734192,0.9591923952102661
85,0.7642869353294373,0.6696574091911316,1.6e-07,0.6615513563156128,0.9587963223457336
86,0.7669750452041626,0.6672608852386475,1.6e-07,0.6616908311843872,0.9583796262741089
87,0.7686158418655396,0.6645352244377136,3.2e-08,0.6616908311843872,0.9575316309928894
88,0.7667655944824219,0.6696255207061768,3.2e-08,0.6629464030265808,0.9589787721633911
89,0.7672892212867737,0.6705449223518372,3.2e-08,0.6615513563156128,0.9577233195304871
90,0.767009973526001,0.6678460836410522,3.2e-08,0.6616908311843872,0.959004282951355
91,0.7683365345001221,0.666262149810791,3.2e-08,0.6629464030265808,0.959263026714325
92,0.7674986720085144,0.6690191626548767,3.2e-08,0.6623883843421936,0.9590016007423401
93,0.7700121998786926,0.6664610505104065,3.2e-08,0.6618303656578064,0.958616316318512
94,0.7648804187774658,0.6709002256393433,3.2e-08,0.6612723469734192,0.9601846933364868
95,0.7708500623703003,0.6615119576454163,6.3999996e-09,0.6630859375,0.9586626291275024
96,0.7683365345001221,0.6665441393852234,6.3999996e-09,0.6628069281578064,0.9586220383644104
97,0.7701867818832397,0.6625950932502747,6.3999996e-09,0.6626673936843872,0.9578255414962769
98,0.7665910124778748,0.6700104475021362,6.3999996e-09,0.6612723469734192,0.9597075581550598
99,0.7691743969917297,0.6674368977546692,6.3999996e-09,0.6628069281578064,0.9581066370010376
100,0.7642520666122437,0.6681685447692871,6.3999996e-09,0.6622489094734192,0.9599436521530151
101,0.765438973903656,0.6669809818267822,6.3999996e-09,0.6622489094734192,0.9586332440376282
102,0.7697678208351135,0.6663291454315186,1.2799999e-09,0.6618303656578064,0.9578573107719421
103,0.7718624472618103,0.6635448336601257,1.2799999e-09,0.6619698405265808,0.9593477845191956
104,0.7666259407997131,0.6691334843635559,1.2799999e-09,0.6628069281578064,0.9578408598899841
105,0.7652295231819153,0.6694934964179993,1.2799999e-09,0.662109375,0.9582182765007019
106,0.7672892212867737,0.6697587370872498,1.2799999e-09,0.6625279188156128,0.9594120979309082
107,0.7698027491569519,0.6676546335220337,1.2799999e-09,0.6626673936843872,0.9593401551246643
108,0.7681270837783813,0.6664188504219055,2.5599997e-10,0.6619698405265808,0.9604174494743347
109,0.7681620121002197,0.6682578325271606,2.5599997e-10,0.6628069281578064,0.9588790535926819
110,0.7695583701133728,0.6656082272529602,2.5599997e-10,0.6602957844734192,0.9596580862998962
111,0.7662768363952637,0.6658191680908203,2.5599997e-10,0.6629464030265808,0.9577623605728149
112,0.7687903642654419,0.6689565777778625,2.5599997e-10,0.6612723469734192,0.9593130350112915
113,0.7693489193916321,0.6643330454826355,2.5599997e-10,0.6629464030265808,0.9590829014778137
114,0.7715482711791992,0.6630894541740417,5.1199996e-11,0.6622489094734192,0.9591097831726074
115,0.7664164900779724,0.6664841771125793,5.1199996e-11,0.6618303656578064,0.958858847618103
116,0.7686856389045715,0.6693743467330933,5.1199996e-11,0.6612723469734192,0.9591666460037231
117,0.7662070393562317,0.6703770756721497,5.1199996e-11,0.6622489094734192,0.9586247205734253
118,0.7695235013961792,0.6650801301002502,5.1199996e-11,0.6609932780265808,0.9603857398033142
119,0.769034743309021,0.667750358581543,5.1199996e-11,0.6623883843421936,0.957796573638916
120,0.7666957378387451,0.6667817234992981,1.0239999e-11,0.6616908311843872,0.9589076042175293
121,0.766451358795166,0.667174220085144,1.0239999e-11,0.6630859375,0.9590672254562378
122,0.769104540348053,0.669265627861023,1.0239999e-11,0.6628069281578064,0.9578629732131958
123,0.7676033973693848,0.6683599948883057,1.0239999e-11,0.662109375,0.9592779278755188
124,0.7653342485427856,0.6717145442962646,1.0239999e-11,0.6618303656578064,0.9599407315254211
125,0.769034743309021,0.6686612963676453,1.0239999e-11,0.6626673936843872,0.9589028358459473
126,0.770675539970398,0.6651795506477356,2.0479998e-12,0.6614118218421936,0.9588893055915833
127,0.7686856389045715,0.6653817892074585,2.0479998e-12,0.6623883843421936,0.9588354825973511
128,0.7685809135437012,0.6668844223022461,2.0479998e-12,0.6635044813156128,0.9579404592514038
129,0.764426589012146,0.6745606660842896,2.0479998e-12,0.6616908311843872,0.959506630897522
130,0.7661371827125549,0.6682860255241394,2.0479998e-12,0.6616908311843872,0.9596605896949768
131,0.7678477764129639,0.6685284972190857,2.0479998e-12,0.6614118218421936,0.9589701890945435
132,0.7666608691215515,0.6695994734764099,2.0479998e-12,0.6623883843421936,0.9600574374198914
133,0.7682318091392517,0.6681343913078308,2.0479998e-12,0.6619698405265808,0.9591361284255981
134,0.7670448422431946,0.6673853397369385,2.0479998e-12,0.6619698405265808,0.9582778215408325
135,0.7677081227302551,0.6645243167877197,4.0959995e-13,0.662109375,0.9591862559318542
136,0.7658579349517822,0.6672160029411316,4.0959995e-13,0.6615513563156128,0.9596241116523743
137,0.768092155456543,0.6709402799606323,4.0959995e-13,0.662109375,0.9597020745277405
138,0.7651945948600769,0.675467848777771,4.0959995e-13,0.6615513563156128,0.9580273628234863
139,0.7662768363952637,0.6685320138931274,4.0959995e-13,0.6629464030265808,0.9579941630363464
140,0.7661371827125549,0.6692436337471008,4.0959995e-13,0.6612723469734192,0.9603405594825745
141,0.7657532095909119,0.6714595556259155,8.191999e-14,0.6622489094734192,0.9582676887512207
142,0.7695583701133728,0.6654012799263,8.191999e-14,0.6628069281578064,0.9593921899795532
143,0.7641473412513733,0.669022262096405,8.191999e-14,0.6619698405265808,0.9580573439598083
144,0.7695583701133728,0.6698868274688721,8.191999e-14,0.6607142686843872,0.9598612785339355
145,0.7683714628219604,0.666548490524292,8.191999e-14,0.6623883843421936,0.9588834643363953
146,0.7663466334342957,0.6686954498291016,8.191999e-14,0.6630859375,0.9583545923233032
147,0.7688252925872803,0.6676769852638245,1.6383999e-14,0.6622489094734192,0.9578284621238708
148,0.7650200724601746,0.6704058051109314,1.6383999e-14,0.6626673936843872,0.9575939774513245
149,0.7666957378387451,0.6663779020309448,1.6383999e-14,0.662109375,0.958625316619873
